Location,Date,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
Margaree,2002-01-01,-60.05,46.17,SYDNEY A,8205700,2002,1,1,,-4.7,,-11.3,,-8,,26,,0,,0,,2.8,,2.8,,11,,25,E,41,E
Margaree,2002-01-02,-60.05,46.17,SYDNEY A,8205700,2002,1,2,,-3.3,,-11.9,,-7.6,,25.6,,0,,0,,2.2,,2.2,,14,,27,E,44,E
Margaree,2002-01-03,-60.05,46.17,SYDNEY A,8205700,2002,1,3,,-2.5,,-11.2,,-6.9,,24.9,,0,,0,,1.8,,1.8,,16,,24,E,44,E
Margaree,2002-01-04,-60.05,46.17,SYDNEY A,8205700,2002,1,4,,-4.4,,-13.8,,-9.1,,27.1,,0,,0,,0.4,,0.4,,18,,30,E,48,E
Margaree,2002-01-05,-60.05,46.17,SYDNEY A,8205700,2002,1,5,,-5.5,,-14.4,,-10,,28,,0,,0,,0,,0,,18,,26,E,33,E
Margaree,2002-01-06,-60.05,46.17,SYDNEY A,8205700,2002,1,6,,1.8,,-12.4,,-5.3,,23.3,,0,,0,,0,T,0,T,16,,,,<31,
Margaree,2002-01-07,-60.05,46.17,SYDNEY A,8205700,2002,1,7,,8.2,,-1,,3.6,,14.4,,0,,12.6,,0,T,12.6,,15,,1,E,50,E
Margaree,2002-01-08,-60.05,46.17,SYDNEY A,8205700,2002,1,8,,0.3,,-7.1,,-3.4,,21.4,,0,,1.2,,9.2,,10.4,,2,,33,E,48,E
Margaree,2002-01-09,-60.05,46.17,SYDNEY A,8205700,2002,1,9,,1.4,,-8.4,,-3.5,,21.5,,0,,0,T,0,T,0,T,9,,,,<31,
Margaree,2002-01-10,-60.05,46.17,SYDNEY A,8205700,2002,1,10,,2.6,,-1,,0.8,,17.2,,0,,1.4,,7.2,,8.6,,8,,26,E,37,E
Margaree,2002-01-11,-60.05,46.17,SYDNEY A,8205700,2002,1,11,,1.2,,-2.1,,-0.5,,18.5,,0,,0,,2.2,,2.2,,12,,,,<31,
Margaree,2002-01-12,-60.05,46.17,SYDNEY A,8205700,2002,1,12,,0.7,,-4,,-1.7,,19.7,,0,,0,,4.4,,4.4,,16,,25,E,32,E
Margaree,2002-01-13,-60.05,46.17,SYDNEY A,8205700,2002,1,13,,4.7,,-7.6,,-1.5,,19.5,,0,,22.8,,4,,26.8,,16,,13,E,82,E
Margaree,2002-01-14,-60.05,46.17,SYDNEY A,8205700,2002,1,14,,2.4,,-5.4,,-1.5,,19.5,,0,,3.6,,0,T,3.6,,8,,28,E,95,E
Margaree,2002-01-15,-60.05,46.17,SYDNEY A,8205700,2002,1,15,,-1.5,,-7,,-4.3,,22.3,,0,,0,,4.2,,4.2,,8,,6,E,39,E
Margaree,2002-01-16,-60.05,46.17,SYDNEY A,8205700,2002,1,16,,-1,,-6.1,,-3.6,,21.6,,0,,0,,24,,24,,22,,34,E,61,E
Margaree,2002-01-17,-60.05,46.17,SYDNEY A,8205700,2002,1,17,,-3.2,,-12.7,,-8,,26,,0,,0,,1.8,,1.8,,25,,,,<31,
Margaree,2002-01-18,-60.05,46.17,SYDNEY A,8205700,2002,1,18,,0.7,,-6.3,,-2.8,,20.8,,0,,0,,10.8,,10.8,,32,,,,<31,
Margaree,2002-01-19,-60.05,46.17,SYDNEY A,8205700,2002,1,19,,-3.5,,-17,,-10.3,,28.3,,0,,0,,3.6,,3.6,,36,,33,E,41,E
Margaree,2002-01-20,-60.05,46.17,SYDNEY A,8205700,2002,1,20,,-2.2,,-11.2,,-6.7,,24.7,,0,,0,,13.2,,13.2,,37,,,,<31,
