Location,Date,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
Kelley,2004-01-01,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,1,,-0.9,,-4.7,,-2.8,,20.8,,0,,,,,,0,,,M,,,,
Kelley,2004-01-02,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,2,,-5.6,,-11.9,,-8.8,,26.8,,0,,,,,,0,,,M,,,,
Kelley,2004-01-03,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,3,,1,,-12.1,,-5.6,,23.6,,0,,,,,,7.8,,,M,,,,
Kelley,2004-01-04,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,4,,5.2,,-3.5,,0.9,,17.1,,0,,,,,,1.1,,,M,,,,
Kelley,2004-01-05,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,5,,-2.6,,-6.9,,-4.8,,22.8,,0,,,,,,0,,3,,,,,
Kelley,2004-01-06,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,6,,-1.8,,-6.5,,-4.2,,22.2,,0,,,,,,1.2,,,M,,,,
Kelley,2004-01-07,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,7,,-7.8,,-13,,-10.4,,28.4,,0,,,,,,0,,4,,,,,
Kelley,2004-01-08,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,8,,-19.3,,-23,,-21.2,,39.2,,0,,,,,,0,,4,,,,,
Kelley,2004-01-09,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,9,,-10.3,,-21.4,,-15.9,,33.9,,0,,,,,,0.2,,4,,,,,
Kelley,2004-01-10,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,10,,-14.5,,-23.2,,-18.9,,36.9,,0,,,,,,0.2,,3,,,,,
Kelley,2004-01-11,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,11,,-10.4,,-23.6,,-17,,35,,0,,,,,,0.6,,0,T,,,,
Kelley,2004-01-12,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,12,,-6.9,,-18,,-12.5,,30.5,,0,,,,,,0,,,M,,,,
Kelley,2004-01-13,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,13,,-5.5,,-17,,-11.3,,29.3,,0,,,,,,10.2,,,M,,,,
Kelley,2004-01-14,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,14,,-21.6,,-24.7,,-23.2,,41.2,,0,,,,,,0.5,,18,,,,,
Kelley,2004-01-15,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,15,,-17,,-27.2,,-22.1,,40.1,,0,,,,,,0.2,,7,,,,,
Kelley,2004-01-16,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,16,,0.2,,-27.9,,-13.9,,31.9,,0,,,,,,1.4,,7,,,,,
Kelley,2004-01-17,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,17,,2.7,,-19.9,,-8.6,,26.6,,0,,,,,,0,,7,,,,,
Kelley,2004-01-18,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,18,,0.4,,-9,,-4.3,,22.3,,0,,,,,,8.4,,6,,,,,
Kelley,2004-01-19,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,19,,-1.5,,-3,,-2.3,,20.3,,0,,,,,,8.6,,,M,,,,
Kelley,2004-01-20,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,20,,-3.9,,-7,,-5.5,,23.5,,0,,,,,,1,,27,,,,,
Kelley,2004-01-21,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,21,,-2.7,,-6.8,,-4.8,,22.8,,0,,,,,,0.2,,27,,,,,
Kelley,2004-01-22,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,22,,-0.1,,-15.4,,-7.8,,25.8,,0,,,,,,5.2,,24,,,,,
Kelley,2004-01-23,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,23,,-7.6,,-9.5,,-8.6,,26.6,,0,,,,,,0,,,M,,,,
Kelley,2004-01-24,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,24,,-12.3,,-21.5,,-16.9,,34.9,,0,,,,,,0,,25,,,,,
Kelley,2004-01-25,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,25,,-16.4,,-23.8,,-20.1,,38.1,,0,,,,,,0,,24,,,,,
Kelley,2004-01-26,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,26,,-15.6,,-25.1,,-20.4,,38.4,,0,,,,,,0.2,,20,,,,,
Kelley,2004-01-27,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,27,,-7.5,,-19.8,,-13.7,,31.7,,0,,,,,,,M,16,,,,,
Kelley,2004-01-28,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,28,,-7.3,,-20,,-13.7,,31.7,,0,,,,,,0,,16,,,,,
Kelley,2004-01-29,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,29,,-3.8,,-11.4,,-7.6,,25.6,,0,,,,,,0,,15,,,,,
Kelley,2004-01-30,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,30,,-6.1,,-13.9,,-10,,28,,0,,,,,,0,,16,,,,,
Kelley,2004-01-31,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,1,31,,-6.4,,-17.8,,-12.1,,30.1,,0,,,,,,0.2,,16,,,,,
Kelley,2004-02-01,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,1,,2.5,,-12.6,,-5.1,,23.1,,0,,,,,,0.3,,14,,,,,
Kelley,2004-02-02,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,2,,2.7,,-2.9,,-0.1,,18.1,,0,,,,,,0.2,,13,,,,,
Kelley,2004-02-03,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,3,,3.3,,-12.7,,-4.7,,22.7,,0,,,,,,2,,13,,,,,
Kelley,2004-02-04,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,4,,3.8,,-3.8,,0,,18,,0,,,,,,2.2,,,M,,,,
Kelley,2004-02-05,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,5,,-5.9,,-10.5,,-8.2,,26.2,,0,,,,,,0,,14,,,,,
Kelley,2004-02-06,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,6,,-1.6,,-13.3,,-7.5,,25.5,,0,,,,,,14.5,,14,,,,,
Kelley,2004-02-07,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,7,,-0.1,,-5.1,,-2.6,,20.6,,0,,,,,,8,,,M,,,,
Kelley,2004-02-08,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,8,,-6.3,,-8.4,,-7.4,,25.4,,0,,,,,,0,,31,,,,,
Kelley,2004-02-09,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,9,,0,,-16.7,,-8.4,,26.4,,0,,,,,,0.6,,28,,,,,
Kelley,2004-02-10,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,10,,5.1,,-5.8,,-0.4,,18.4,,0,,,,,,0.4,,,M,,,,
Kelley,2004-02-11,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,11,,3,,-5.8,,-1.4,,19.4,,0,,,,,,0.4,,,M,,,,
Kelley,2004-02-12,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,12,,-3.2,,-11.1,,-7.2,,25.2,,0,,,,,,0.2,,25,,,,,
Kelley,2004-02-13,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,13,,4,,-16.5,,-6.3,,24.3,,0,,,,,,0.6,,24,,,,,
Kelley,2004-02-14,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,14,,4,,-7.3,,-1.7,,19.7,,0,,,,,,0.4,,,M,,,,
Kelley,2004-02-15,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,15,,-13.3,,-19.6,,-16.5,,34.5,,0,,,,,,0.2,,23,,,,,
Kelley,2004-02-16,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,16,,-9.4,,-24,,-16.7,,34.7,,0,,,,,,0.2,,23,,,,,
Kelley,2004-02-17,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,17,,-4,,-21.4,,-12.7,,30.7,,0,,,,,,0.6,,23,,,,,
Kelley,2004-02-18,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,18,,-1,,-10.1,,-5.6,,23.6,,0,,,,,,13.2,,23,,,,,
Kelley,2004-02-19,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,19,,-4,,-5.4,,-4.7,,22.7,,0,,,,,,27.3,,32,,,,,
Kelley,2004-02-20,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,20,,4.8,,-6.4,,-0.8,,18.8,,0,,,,,,0,,34,,,,,
Kelley,2004-02-21,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,21,,-1.2,,-9.5,,-5.4,,23.4,,0,,,,,,0.4,,34,,,,,
Kelley,2004-02-22,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,22,,-0.3,,-5.7,,-3,,21,,0,,,,,,0.4,,33,,,,,
Kelley,2004-02-23,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,23,,0.9,,-5.3,,-2.2,,20.2,,0,,,,,,0.2,,33,,,,,
Kelley,2004-02-24,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,24,,3.6,,-6.7,,-1.6,,19.6,,0,,,,,,0.2,,32,,,,,
Kelley,2004-02-25,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,25,,2.5,,-10.2,,-3.9,,21.9,,0,,,,,,0.2,,32,,,,,
Kelley,2004-02-26,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,26,,-0.8,,-7.9,,-4.4,,22.4,,0,,,,,,0,,32,,,,,
Kelley,2004-02-27,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,27,,-0.9,,-10.6,,-5.8,,23.8,,0,,,,,,0,,31,,,,,
Kelley,2004-02-28,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,28,,0.6,,-8.1,,-3.8,,21.8,,0,,,,,,0.2,,31,,,,,
Kelley,2004-02-29,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,2,29,,0.4,,-17,,-8.3,,26.3,,0,,,,,,0.4,,31,,,,,
Kelley,2004-03-01,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,1,,6.5,,-8.8,,-1.2,,19.2,,0,,,,,,0.4,,31,,,,,
Kelley,2004-03-02,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,2,,7,,-3.9,,1.6,,16.4,,0,,,,,,2,,,M,,,,
Kelley,2004-03-03,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,3,,9.6,,0.3,,5,,13,,0,,,,,,0.5,,,M,,,,
Kelley,2004-03-04,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,4,,6.7,,-2.3,,2.2,,15.8,,0,,,,,,0,,22,,,,,
Kelley,2004-03-05,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,5,,3.6,,-3.5,,0.1,,17.9,,0,,,,,,9.8,,21,,,,,
Kelley,2004-03-06,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,6,,3.1,,-1.8,,0.7,,17.3,,0,,,,,,16,,,M,,,,
Kelley,2004-03-07,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,7,,-0.4,,-2.4,,-1.4,,19.4,,0,,,,,,0,,22,,,,,
Kelley,2004-03-08,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,8,,-1.5,,-10.8,,-6.2,,24.2,,0,,,,,,0,,22,,,,,
Kelley,2004-03-09,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,9,,1.7,,-8.9,,-3.6,,21.6,,0,,,,,,0.2,,23,,,,,
Kelley,2004-03-10,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,10,,2.6,,-14.3,,-5.9,,23.9,,0,,,,,,0.4,,23,,,,,
Kelley,2004-03-11,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,11,,3.4,,-10,,-3.3,,21.3,,0,,,,,,5.4,,,M,,,,
Kelley,2004-03-12,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,12,,0.6,,-2.5,,-1,,19,,0,,,,,,4.2,,21,,,,,
Kelley,2004-03-13,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,13,,3.6,,-3.3,,0.2,,17.8,,0,,,,,,3,,,M,,,,
Kelley,2004-03-14,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,14,,2.3,,-9,,-3.4,,21.4,,0,,,,,,2.7,,28,,,,,
Kelley,2004-03-15,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,15,,3.7,,-2.9,,0.4,,17.6,,0,,,,,,4.8,,,M,,,,
Kelley,2004-03-16,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,16,,2.9,,-4.3,,-0.7,,18.7,,0,,,,,,0,,29,,,,,
Kelley,2004-03-17,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,17,,-4.7,,-7.4,,-6.1,,24.1,,0,,,,,,0,,28,,,,,
Kelley,2004-03-18,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,18,,-3.1,,-10.5,,-6.8,,24.8,,0,,,,,,0.2,,28,,,,,
Kelley,2004-03-19,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2004,3,19,,0.7,,-11.8,,-5.6,,23.6,,0,,,,,,0,,28,,,,,
