Location,Date,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
Shelburne,2009-01-01,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,1,,-7,,-12.4,,-9.7,,27.7,,0,,,M,,M,14.7,,17,,29,,39,
Shelburne,2009-01-02,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,2,,-3,,-11.6,,-7.3,,25.3,,0,,,M,,M,1.3,,21,,,,<31,
Shelburne,2009-01-03,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,3,,-3.5,,-9.6,,-6.6,,24.6,,0,,,M,,M,,M,,,,,<31,
Shelburne,2009-01-04,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,4,,-3.9,,-9.6,,-6.8,,24.8,,0,,,M,,M,0.7,,,,,,<31,
Shelburne,2009-01-05,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,5,,0.5,,-8.2,,-3.9,,21.9,,0,,,M,,M,0.6,,,,,,<31,
Shelburne,2009-01-06,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,6,,-2.4,,-9,,-5.7,,23.7,,0,,,M,,M,,M,7,,1,,32,
Shelburne,2009-01-07,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,7,,2.5,,-9.8,,-3.7,,21.7,,0,,,M,,M,23.5,,6,,10,,32,
Shelburne,2009-01-08,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,8,,8,,-3.3,,2.4,,15.6,,0,,,M,,M,5.1,,4,,26,,44,
Shelburne,2009-01-09,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,9,,-3.2,,-9.3,,-6.3,,24.3,,0,,0,,,M,2.6,,,,,,<31,
Shelburne,2009-01-10,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,10,,-4.3,,-12.7,,-8.5,,26.5,,0,,,M,,M,0,,4,,,,<31,
Shelburne,2009-01-11,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,11,,-6.5,,-13.9,,-10.2,,28.2,,0,,0,,,M,14.9,,6,,,,<31,
Shelburne,2009-01-12,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,12,,-6.4,,-12.9,,-9.7,,27.7,,0,,,M,,M,0,,,,,,<31,
Shelburne,2009-01-13,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,13,,0,,-13.7,,-6.9,,24.9,,0,,,M,,M,0,,16,,,,<31,
Shelburne,2009-01-14,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,14,,0.4,,-15.5,,-7.6,,25.6,,0,,0,,,M,3.6,,,,,,<31,
Shelburne,2009-01-15,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,15,,-11.4,,-20.8,,-16.1,,34.1,,0,,,M,,M,0,,10,,,,<31,
Shelburne,2009-01-16,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,16,,-12.4,,-22.6,,-17.5,,35.5,,0,,,M,,M,1.2,,,,,,<31,
Shelburne,2009-01-17,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,17,,-13.2,,-20.7,,-17,,35,,0,,0,,,M,0.6,,15,,,,<31,
Shelburne,2009-01-18,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,18,,3,,-18.1,,-7.6,,25.6,,0,,,M,,M,16.6,,12,,14,,35,
Shelburne,2009-01-19,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,19,,5.9,,-2.2,,1.9,,16.1,,0,,0,,,M,10.3,,,,22,,32,
Shelburne,2009-01-20,-65.2,44.4,KEJIMKUJIK 1,8202592,2009,1,20,,-0.8,,-6.1,,-3.5,,21.5,,0,,,M,,M,0,,,,,,<31,
