Location,Date,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
Shelburne,2006-01-01,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,1,,-3.9,,-8.3,,-6.1,,24.1,,0,,,,,,0,,3,,,,,
Shelburne,2006-01-02,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,2,,-1.7,,-4.8,,-3.3,,21.3,,0,,,,,,0.6,,4,,,,,
Shelburne,2006-01-03,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,3,,-4.4,,-8.7,,-6.6,,24.6,,0,,,,,,0,,4,,,,,
Shelburne,2006-01-04,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,4,,-2,,-8.9,,-5.5,,23.5,,0,,,,,,0,,5,,,,,
Shelburne,2006-01-05,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,5,,0.6,,-7.7,,-3.6,,21.6,,0,,,,,,0.9,,6,,,,,
Shelburne,2006-01-06,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,6,,1.9,,-2.9,,-0.5,,18.5,,0,,,,,,5.3,,6,,,,,
Shelburne,2006-01-07,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,7,,-0.3,,-1.2,,-0.8,,18.8,,0,,,,,,0,,4,,,,,
Shelburne,2006-01-08,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,8,,1.5,,-9.2,,-3.9,,21.9,,0,,,,,,0.7,,5,,,,,
Shelburne,2006-01-09,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,9,,3.1,,-2.7,,0.2,,17.8,,0,,,,,,1.7,,4,,,,,
Shelburne,2006-01-10,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,10,,-0.6,,-1.5,,-1.1,,19.1,,0,,,,,,0,,4,,,,,
Shelburne,2006-01-11,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,11,,9.9,,-3.8,,3.1,,14.9,,0,,,,,,14.3,,5,,,,,
Shelburne,2006-01-12,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,12,,9.3,,3.3,,6.3,,11.7,,0,,,,,,0,,1,,,,,
Shelburne,2006-01-13,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,13,,6.7,,-1.3,,2.7,,15.3,,0,,,,,,0.6,,1,,,,,
Shelburne,2006-01-14,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,14,,13.3,,2.2,,7.8,,10.2,,0,,,,,,14,,0,,,,,
Shelburne,2006-01-15,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,15,,12.2,,11.5,,11.9,,6.1,,0,,,,,,9.4,,0,,,,,
Shelburne,2006-01-16,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,16,,-6.8,,-9,,-7.9,,25.9,,0,,,,,,6.3,,1,,,,,
Shelburne,2006-01-17,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,17,,-3,,-9.1,,-6.1,,24.1,,0,,,,,,0.6,,12,,,,,
Shelburne,2006-01-18,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,18,,10.8,,-9.4,,0.7,,17.3,,0,,,,,,18.2,,5,,,,,
Shelburne,2006-01-19,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,19,,4.7,,0.5,,2.6,,15.4,,0,,,,,,0.7,,0,,,,,
Shelburne,2006-01-20,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,20,,8,,-2.8,,2.6,,15.4,,0,,,,,,0,,2,,,,,
Shelburne,2006-01-21,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,21,,10.8,,0.5,,5.7,,12.3,,0,,,,,,0,,0,,,,,
Shelburne,2006-01-22,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,22,,-4.9,,-6.8,,-5.9,,23.9,,0,,,,,,0,,1,,,,,
Shelburne,2006-01-23,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,23,,-1.2,,-8.8,,-5,,23,,0,,,,,,9,,2,,,,,
Shelburne,2006-01-24,-65.2,44.4,KEJIMKUJIK 1,8202592,2006,1,24,,3,,-2.9,,0.1,,17.9,,0,,,,,,1.3,,12,,,,,
