Location,Date,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
Lahave,2009-01-01,-64.55,44.4,BRIDGEWATER,8200600,2009,1,1,†,-8,,-10,,-9,,27,,0,,0,,0,,0,,24,,,,,
Lahave,2009-01-02,-64.55,44.4,BRIDGEWATER,8200600,2009,1,2,†,-3,,-11,,-7,,25,,0,,0,,1,,1,,18,,,,,
Lahave,2009-01-03,-64.55,44.4,BRIDGEWATER,8200600,2009,1,3,†,-2,,-6.5,,-4.3,,22.3,,0,,0,,0,T,0,T,18,,,,,
Lahave,2009-01-04,-64.55,44.4,BRIDGEWATER,8200600,2009,1,4,†,-3,,-8,,-5.5,,23.5,,0,,0,T,0,,0,T,15,,,,,
Lahave,2009-01-05,-64.55,44.4,BRIDGEWATER,8200600,2009,1,5,†,2,,-9,,-3.5,,21.5,,0,,0,T,0,,0,T,14,,,,,
Lahave,2009-01-06,-64.55,44.4,BRIDGEWATER,8200600,2009,1,6,†,2,,-5,,-1.5,,19.5,,0,,0,,0,,0,,10,,,,,
Lahave,2009-01-07,-64.55,44.4,BRIDGEWATER,8200600,2009,1,7,†,9,,-7.5,,0.8,,17.2,,0,,0,,0,,0,,10,,,,,
Lahave,2009-01-08,-64.55,44.4,BRIDGEWATER,8200600,2009,1,8,†,6,,-4.5,,0.8,,17.2,,0,,0,,2,,2,,8,,,,,
Lahave,2009-01-09,-64.55,44.4,BRIDGEWATER,8200600,2009,1,9,†,-4,,-7,,-5.5,,23.5,,0,,0,,0,T,0,T,9,,,,,
Lahave,2009-01-10,-64.55,44.4,BRIDGEWATER,8200600,2009,1,10,†,-3,,-8.5,,-5.8,,23.8,,0,,0,,0,,0,,9,,,,,
Lahave,2009-01-11,-64.55,44.4,BRIDGEWATER,8200600,2009,1,11,†,-5,,-14,,-9.5,,27.5,,0,,0,,12,,12,,8,,,,,
Lahave,2009-01-12,-64.55,44.4,BRIDGEWATER,8200600,2009,1,12,†,-6,,-16,,-11,,29,,0,,0,,1,,1,,18,,,,,
Lahave,2009-01-13,-64.55,44.4,BRIDGEWATER,8200600,2009,1,13,†,1,,-18.5,,-8.8,,26.8,,0,,1,,0,,1,,18,,,,,
Lahave,2009-01-14,-64.55,44.4,BRIDGEWATER,8200600,2009,1,14,†,2,,-7,,-2.5,,20.5,,0,,0,T,0,,0,T,13,,,,,
Lahave,2009-01-15,-64.55,44.4,BRIDGEWATER,8200600,2009,1,15,†,-11,,-16,,-13.5,,31.5,,0,,0,,0,,0,,13,,,,,
Lahave,2009-01-16,-64.55,44.4,BRIDGEWATER,8200600,2009,1,16,†,-13.5,,-25.5,,-19.5,,37.5,,0,,0,,0,,0,,13,,,,,
Lahave,2009-01-17,-64.55,44.4,BRIDGEWATER,8200600,2009,1,17,†,-12,,-25.5,,-18.8,,36.8,,0,,0,,0,,0,,13,,,,,
Lahave,2009-01-18,-64.55,44.4,BRIDGEWATER,8200600,2009,1,18,†,6,,-22,,-8,,26,,0,,23,,6,,29,,13,,,,,
