Location,Date,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
Kelley,2013-01-01,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,1,,-0.8,,-15.4,,-8.1,,26.1,,0,,,M,,M,0,,31,,,M,,M
Kelley,2013-01-02,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,2,,-12.8,,-17.5,,-15.2,,33.2,,0,,,M,,M,0,,30,,,M,,M
Kelley,2013-01-03,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,3,,-9.5,,-18.1,,-13.8,,31.8,,0,,,M,,M,0,,30,,,M,,M
Kelley,2013-01-04,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,4,,-1.1,,-18.6,,-9.9,,27.9,,0,,,M,,M,0,,29,,,M,,M
Kelley,2013-01-05,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,5,,-0.6,,-14,,-7.3,,25.3,,0,,,M,,M,0,,28,,,M,,M
Kelley,2013-01-06,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,6,,-2.2,,-16.5,,-9.4,,27.4,,0,,0,,,M,1.6,,29,,,M,,M
Kelley,2013-01-07,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,7,,-9.3,,-18,,-13.7,,31.7,,0,,,M,,M,0,,33,,,M,,M
Kelley,2013-01-08,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,8,,6,,-19.5,,-6.8,,24.8,,0,,,M,,M,2.2,,31,,,M,,M
Kelley,2013-01-09,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,9,,3.1,,-5.2,,-1.1,,19.1,,0,,,M,,M,3.2,,29,,,M,,M
Kelley,2013-01-10,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,10,,4,,-2.7,,0.7,,17.3,,0,,,M,,M,0.3,,28,,,M,,M
Kelley,2013-01-11,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,11,,-0.8,,-5.9,,-3.4,,21.4,,0,,,M,,M,0,,26,,,M,,M
Kelley,2013-01-12,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,12,,0.5,,-5.8,,-2.7,,20.7,,0,,,M,,M,0,,26,,,M,,M
Kelley,2013-01-13,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,13,,8.3,,-1.6,,3.4,,14.6,,0,,,M,,M,0.3,,26,,,M,,M
Kelley,2013-01-14,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,14,,8.8,,0.4,,4.6,,13.4,,0,,,M,,M,0.3,,,,,M,,M
Kelley,2013-01-15,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,15,,1.1,,-8.7,,-3.8,,21.8,,0,,,M,,M,0,,13,,,M,,M
Kelley,2013-01-16,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,16,,-2.5,,-8.7,,-5.6,,23.6,,0,,0,,,M,3.6,,13,,,M,,M
Kelley,2013-01-17,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,17,,3.9,,-14,,-5.1,,23.1,,0,,,M,,M,5,,23,,,M,,M
Kelley,2013-01-18,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,18,,-13.2,,-20.1,,-16.7,,34.7,,0,,,M,,M,0,,19,,,M,,M
Kelley,2013-01-19,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,19,,-1.4,,-13.3,,-7.4,,25.4,,0,,0,,,M,10.4,,19,,,M,,M
Kelley,2013-01-20,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,20,,7.1,,-5.3,,0.9,,17.1,,0,,,M,,M,0.4,,33,,,M,,M
Kelley,2013-01-21,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2013,1,21,,-3.9,,-14.6,,-9.3,,27.3,,0,,,M,,M,0,,23,,,M,,M
