Location,Date,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
Kelley,2009-01-01,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2009,1,1,,-10.5,,-13.5,,-12,,30,,0,,0,,,M,8.6,,12,,,M,,M
Kelley,2009-01-02,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2009,1,2,,-5.6,,-13.5,,-9.6,,27.6,,0,,,M,,M,0,,7,,,M,,M
Kelley,2009-01-03,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2009,1,3,,-4.3,,-11.3,,-7.8,,25.8,,0,,,M,,M,0,,7,,,M,,M
Kelley,2009-01-04,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2009,1,4,,-1.4,,-10.9,,-6.2,,24.2,,0,,,M,,M,0,,6,,,M,,M
Kelley,2009-01-05,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2009,1,5,,1.3,,-5.5,,-2.1,,20.1,,0,,,M,,M,0,,6,,,M,,M
Kelley,2009-01-06,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2009,1,6,,-2.8,,-10.7,,-6.8,,24.8,,0,,,M,,M,0,,6,,,M,,M
Kelley,2009-01-07,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2009,1,7,,-2.4,,-11,,-6.7,,24.7,,0,,0,,,M,10.2,,6,,,M,,M
Kelley,2009-01-08,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2009,1,8,,5.8,,-6.8,,-0.5,,18.5,,0,,,M,,M,15.4,,12,,,M,,M
Kelley,2009-01-09,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2009,1,9,,-5.1,,-10.3,,-7.7,,25.7,,0,,,M,,M,0,,11,,,M,,M
Kelley,2009-01-10,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2009,1,10,,-4.4,,-14.6,,-9.5,,27.5,,0,,,M,,M,0,,11,,,M,,M
Kelley,2009-01-11,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2009,1,11,,-9.6,,-14.6,,-12.1,,30.1,,0,,0,,,M,3.4,,11,,,M,,M
Kelley,2009-01-12,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2009,1,12,,-8,,-15.3,,-11.7,,29.7,,0,,,M,,M,0,,15,,,M,,M
Kelley,2009-01-13,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2009,1,13,,1.6,,-14.2,,-6.3,,24.3,,0,,,M,,M,0,,15,,,M,,M
Kelley,2009-01-14,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2009,1,14,,1.4,,-19.6,,-9.1,,27.1,,0,,,M,,M,1,,14,,,M,,M
