Location,Date,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
Margaree,2010-01-01,-60.05,46.17,SYDNEY A,8205700,2010,1,1,,-1.4,,-7.4,,-4.4,,22.4,,0,,0,,0,,0,,0,T,1,E,33,E
Margaree,2010-01-02,-60.05,46.17,SYDNEY A,8205700,2010,1,2,,3.3,,-1.4,,1,,17,,0,,20.8,,0,T,20.8,,0,T,9,E,74,E
Margaree,2010-01-03,-60.05,46.17,SYDNEY A,8205700,2010,1,3,,2.7,,0.5,,1.6,,16.4,,0,,37.2,,4.6,,41.8,,1,,6,E,65,E
Margaree,2010-01-04,-60.05,46.17,SYDNEY A,8205700,2010,1,4,,3.9,,-1,,1.5,,16.5,,0,,1.6,,1.8,,3.4,,0,,25,E,32,E
Margaree,2010-01-05,-60.05,46.17,SYDNEY A,8205700,2010,1,5,,2.7,,-0.4,,1.2,,16.8,,0,,0.2,,0.2,,0.4,,0,T,24,E,32,E
Margaree,2010-01-06,-60.05,46.17,SYDNEY A,8205700,2010,1,6,,1.9,,-1.3,,0.3,,17.7,,0,,0,,0.2,,0.2,,0,,,,<31,
Margaree,2010-01-07,-60.05,46.17,SYDNEY A,8205700,2010,1,7,,1.5,,-1,,0.3,,17.7,,0,,0,,0,T,0,T,0,T,,,<31,
Margaree,2010-01-08,-60.05,46.17,SYDNEY A,8205700,2010,1,8,,0.2,,-3,,-1.4,,19.4,,0,,0,,0,T,0,T,0,,,,<31,
Margaree,2010-01-09,-60.05,46.17,SYDNEY A,8205700,2010,1,9,,0.9,,-3.2,,-1.2,,19.2,,0,,0,,4.6,,3.4,,0,T,32,E,54,E
Margaree,2010-01-10,-60.05,46.17,SYDNEY A,8205700,2010,1,10,,-2,,-7.2,,-4.6,,22.6,,0,,0,,0,T,0,T,4,,30,E,46,E
Margaree,2010-01-11,-60.05,46.17,SYDNEY A,8205700,2010,1,11,,-4.3,,-7.6,,-6,,24,,0,,0,,0.4,,0.4,,3,,29,E,52,E
Margaree,2010-01-12,-60.05,46.17,SYDNEY A,8205700,2010,1,12,,-2.9,,-6,,-4.5,,22.5,,0,,0,,0.2,,0.2,,3,,28,E,37,E
Margaree,2010-01-13,-60.05,46.17,SYDNEY A,8205700,2010,1,13,,0.7,,-4.3,,-1.8,,19.8,,0,,0,T,0.2,,0.2,,2,,1,E,41,E
Margaree,2010-01-14,-60.05,46.17,SYDNEY A,8205700,2010,1,14,,0.7,,-4.2,,-1.8,,19.8,,0,,0,T,0.4,,0.2,,2,,35,E,35,E
Margaree,2010-01-15,-60.05,46.17,SYDNEY A,8205700,2010,1,15,,1.6,,-3,,-0.7,,18.7,,0,,0,T,0,T,0,T,1,,25,E,46,E
Margaree,2010-01-16,-60.05,46.17,SYDNEY A,8205700,2010,1,16,,0.8,,-5.4,,-2.3,,20.3,,0,,0,,0.4,,0.4,,0,T,29,E,46,E
Margaree,2010-01-17,-60.05,46.17,SYDNEY A,8205700,2010,1,17,,-4.3,,-8.3,,-6.3,,24.3,,0,,0,,0,T,0,T,0,T,30,E,57,E
Margaree,2010-01-18,-60.05,46.17,SYDNEY A,8205700,2010,1,18,,-3.1,,-10.2,,-6.7,,24.7,,0,,0,,0,T,0,T,0,T,,,<31,
Margaree,2010-01-19,-60.05,46.17,SYDNEY A,8205700,2010,1,19,,-1.4,,-7.2,,-4.3,,22.3,,0,,0,,0,,0,,0,T,,,<31,
Margaree,2010-01-20,-60.05,46.17,SYDNEY A,8205700,2010,1,20,,-0.1,,-9.6,,-4.9,,22.9,,0,,0,,4.6,,4.6,,0,T,,,<31,
Margaree,2010-01-21,-60.05,46.17,SYDNEY A,8205700,2010,1,21,,0.1,,-2.7,,-1.3,,19.3,,0,,0,,3.6,,3.6,,5,,35,E,56,E
Margaree,2010-01-22,-60.05,46.17,SYDNEY A,8205700,2010,1,22,,-2.3,,-7.9,,-5.1,,23.1,,0,,0,,0.4,,0.4,,6,,32,E,52,E
Margaree,2010-01-23,-60.05,46.17,SYDNEY A,8205700,2010,1,23,,-6,,-9.4,,-7.7,,25.7,,0,,0,,0.4,,0,T,6,,33,E,46,E
Margaree,2010-01-24,-60.05,46.17,SYDNEY A,8205700,2010,1,24,,-3.8,,-7.9,,-5.9,,23.9,,0,,0,,0.2,,0.2,,4,,30,E,56,E
Margaree,2010-01-25,-60.05,46.17,SYDNEY A,8205700,2010,1,25,,0.9,,-12.6,,-5.9,,23.9,,0,,0,,0,T,0,T,4,,16,E,32,E
Margaree,2010-01-26,-60.05,46.17,SYDNEY A,8205700,2010,1,26,,6.5,,0.8,,3.7,,14.3,,0,,39.6,,0,,39.6,,1,,15,E,80,E
Margaree,2010-01-27,-60.05,46.17,SYDNEY A,8205700,2010,1,27,,6.1,,-4.9,,0.6,,17.4,,0,,0,,0,,0,,0,,,,<31,
Margaree,2010-01-28,-60.05,46.17,SYDNEY A,8205700,2010,1,28,,2.4,,-6.2,,-1.9,,19.9,,0,,0,,0,,0,,0,,,,<31,
Margaree,2010-01-29,-60.05,46.17,SYDNEY A,8205700,2010,1,29,,0.9,,-5.9,,-2.5,,20.5,,0,,0,,4.2,,3.6,,1,,21,E,59,E
Margaree,2010-01-30,-60.05,46.17,SYDNEY A,8205700,2010,1,30,,-4.9,,-9.3,,-7.1,,25.1,,0,,0,,0.4,,0.2,,5,,25,E,56,E
Margaree,2010-01-31,-60.05,46.17,SYDNEY A,8205700,2010,1,31,,-7.2,,-14.8,,-11,,29,,0,,0,,0,T,0,T,5,,,,<31,
Margaree,2010-02-01,-60.05,46.17,SYDNEY A,8205700,2010,2,1,,-8.3,,-14.3,,-11.3,,29.3,,0,,0,,0.2,,0.2,,5,,27,E,48,E
Margaree,2010-02-02,-60.05,46.17,SYDNEY A,8205700,2010,2,2,,-11.1,,-15.9,,-13.5,,31.5,,0,,0,,3.8,,3.8,,6,,27,E,54,E
Margaree,2010-02-03,-60.05,46.17,SYDNEY A,8205700,2010,2,3,,-1.2,,-16.8,,-9,,27,,0,,0,,0,T,0,T,8,,,,<31,
Margaree,2010-02-04,-60.05,46.17,SYDNEY A,8205700,2010,2,4,,-5.4,,-13,,-9.2,,27.2,,0,,0,,0,T,0,T,7,,31,E,33,E
Margaree,2010-02-05,-60.05,46.17,SYDNEY A,8205700,2010,2,5,,-8.6,,-11.5,,-10.1,,28.1,,0,,0,,0.8,,0.8,,7,,32,E,59,E
Margaree,2010-02-06,-60.05,46.17,SYDNEY A,8205700,2010,2,6,,-6.7,,-11.3,,-9,,27,,0,,0,,0,T,0,T,2,,29,E,39,E
