Location,Date,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
Kelley,2016-01-01,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2016,1,1,,0.5,,-6.1,,-2.8,,20.8,,0,,,M,,M,0,,13,,,,<31,
Kelley,2016-01-02,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2016,1,2,,2.9,,-6.1,,-1.6,,19.6,,0,,,M,,M,0,,13,,,,<31,
Kelley,2016-01-03,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2016,1,3,,0.2,,-6,,-2.9,,20.9,,0,,,M,,M,2.8,,12,,,,<31,
Kelley,2016-01-04,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2016,1,4,,-0.9,,-16.4,,-8.7,,26.7,,0,,,M,,M,0.2,,13,,33,,41,
Kelley,2016-01-05,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2016,1,5,,-8.7,,-17.6,,-13.2,,31.2,,0,,,M,,M,0.2,,16,,35,,32,
Kelley,2016-01-06,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2016,1,6,,-1.1,,-10.4,,-5.8,,23.8,,0,,,M,,M,0,,15,,,,<31,
Kelley,2016-01-07,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2016,1,7,,3.9,,-9.4,,-2.8,,20.8,,0,,,M,,M,0,,15,,,,<31,
Kelley,2016-01-08,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2016,1,8,,0.6,E,-9,E,-4.2,E,22.2,E,0,E,,M,,M,,M,15,,,,<31,
Kelley,2016-01-09,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2016,1,9,,0,,-4.6,,-2.3,,20.3,,0,,,M,,M,0,,,,,,<31,
Kelley,2016-01-10,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2016,1,10,,7,,-0.7,,3.2,,14.8,,0,,,M,,M,5.6,,15,,17,,33,
Kelley,2016-01-11,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2016,1,11,,8.4,,-6.4,,1,,17,,0,,,M,,M,8.8,,,,17,,41,
Kelley,2016-01-12,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2016,1,12,,-4.3,,-10.3,,-7.3,,25.3,,0,,,M,,M,2,,1,,,,<31,
Kelley,2016-01-13,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2016,1,13,,-1.4,,-8,,-4.7,,22.7,,0,,,M,,M,26.3,,,,36,,32,
Kelley,2016-01-14,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2016,1,14,,-7.6,,-16,,-11.8,,29.8,,0,,,M,,M,0.2,,28,,,,<31,
Kelley,2016-01-15,-64.95,45.6,FUNDY PARK (ALMA) CS,8101746,2016,1,15,,-6.1,,-16.9,,-11.5,,29.5,,0,,,M,,M,0,,24,,,,<31,
