Location,Date,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
Shelburne,2014-01-01,-65.2,44.4,KEJIMKUJIK 1,8202592,2014,1,1,,,,,,,,,,,,,,,,,,,,,,,
Shelburne,2014-01-02,-65.2,44.4,KEJIMKUJIK 1,8202592,2014,1,2,,,,,,,,,,,,,,,,,,,,,,,
Shelburne,2014-01-03,-65.2,44.4,KEJIMKUJIK 1,8202592,2014,1,3,,,,,,,,,,,,,,,,,,,,,,,
Shelburne,2014-01-04,-65.2,44.4,KEJIMKUJIK 1,8202592,2014,1,4,,,,,,,,,,,,,,,,,,,,,,,
Shelburne,2014-01-05,-65.2,44.4,KEJIMKUJIK 1,8202592,2014,1,5,,,,,,,,,,,,,,,,,,,,,,,
Shelburne,2014-01-06,-65.2,44.4,KEJIMKUJIK 1,8202592,2014,1,6,,,,,,,,,,,,,,,,,,,,,,,
Shelburne,2014-01-07,-65.2,44.4,KEJIMKUJIK 1,8202592,2014,1,7,,,,,,,,,,,,,,,,,,,,,,,
Shelburne,2014-01-08,-65.2,44.4,KEJIMKUJIK 1,8202592,2014,1,8,,,,,,,,,,,,,,,,,,,,,,,
Shelburne,2014-01-09,-65.2,44.4,KEJIMKUJIK 1,8202592,2014,1,9,,,,,,,,,,,,,,,,,,,,,,,
Shelburne,2014-01-10,-65.2,44.4,KEJIMKUJIK 1,8202592,2014,1,10,,,,,,,,,,,,,,,,,,,,,,,
Shelburne,2014-01-11,-65.2,44.4,KEJIMKUJIK 1,8202592,2014,1,11,,,,,,,,,,,,,,,,,,,,,,,
Shelburne,2014-01-12,-65.2,44.4,KEJIMKUJIK 1,8202592,2014,1,12,,,,,,,,,,,,,,,,,,,,,,,
Shelburne,2014-01-13,-65.2,44.4,KEJIMKUJIK 1,8202592,2014,1,13,,6,E,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
Shelburne,2014-01-14,-65.2,44.4,KEJIMKUJIK 1,8202592,2014,1,14,,12.2,,1,,6.6,,11.4,,0,,,M,,M,27.9,,1,,19,,67,
