Location,Date,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
Shelburne,2005-01-01,-65.2,44.4,KEJIMKUJIK 1,8202592,2005,1,1,,7.9,,1.2,,4.6,,13.4,,0,,,,,,0.8,,18,,,,,
Shelburne,2005-01-02,-65.2,44.4,KEJIMKUJIK 1,8202592,2005,1,2,,1,,-9.7,,-4.4,,22.4,,0,,,,,,9.4,,15,,,,,
Shelburne,2005-01-03,-65.2,44.4,KEJIMKUJIK 1,8202592,2005,1,3,,4.6,,-6,,-0.7,,18.7,,0,,,,,,1.1,,22,,,,,
Shelburne,2005-01-04,-65.2,44.4,KEJIMKUJIK 1,8202592,2005,1,4,,2.3,,-0.3,,1,,17,,0,,,,,,0,,18,,,,,
Shelburne,2005-01-05,-65.2,44.4,KEJIMKUJIK 1,8202592,2005,1,5,,-3.1,,-6.1,,-4.6,,22.6,,0,,,,,,0,,17,,,,,
Shelburne,2005-01-06,-65.2,44.4,KEJIMKUJIK 1,8202592,2005,1,6,,-0.9,,-12.7,,-6.8,,24.8,,0,,,,,,8.8,,18,,,,,
Shelburne,2005-01-07,-65.2,44.4,KEJIMKUJIK 1,8202592,2005,1,7,,0.3,,-7.3,,-3.5,,21.5,,0,,,,,,0.9,,21,,,,,
Shelburne,2005-01-08,-65.2,44.4,KEJIMKUJIK 1,8202592,2005,1,8,,-1,,-6.5,,-3.8,,21.8,,0,,,,,,3.6,,21,,,,,
Shelburne,2005-01-09,-65.2,44.4,KEJIMKUJIK 1,8202592,2005,1,9,,-0.6,,-6.3,,-3.5,,21.5,,0,,,,,,0.6,,24,,,,,
Shelburne,2005-01-10,-65.2,44.4,KEJIMKUJIK 1,8202592,2005,1,10,,0.7,,-10.1,,-4.7,,22.7,,0,,,,,,2.1,,23,,,,,
