Location,Date,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
Lahave,2013-01-01,-64.55,44.4,BRIDGEWATER,8200600,2013,1,1,†,2,,-3,,-0.5,,18.5,,0,,0,,0,T,0,T,14,,,,,
Lahave,2013-01-02,-64.55,44.4,BRIDGEWATER,8200600,2013,1,2,†,-9,,-11.5,,-10.3,,28.3,,0,,0,,0,T,0,T,14,,,,,
Lahave,2013-01-03,-64.55,44.4,BRIDGEWATER,8200600,2013,1,3,†,-4,,-14,,-9,,27,,0,,0,,0,,0,,14,,,,,
Lahave,2013-01-04,-64.55,44.4,BRIDGEWATER,8200600,2013,1,4,†,0,,-14,,-7,,25,,0,,0,,0.3,,0.3,,14,,,,,
Lahave,2013-01-05,-64.55,44.4,BRIDGEWATER,8200600,2013,1,5,†,2.5,,-7,,-2.3,,20.3,,0,,0,,0,,0,,13,,,,,
Lahave,2013-01-06,-64.55,44.4,BRIDGEWATER,8200600,2013,1,6,†,-1.5,,-11.5,,-6.5,,24.5,,0,,0,,0.3,,0.3,,13,,,,,
Lahave,2013-01-07,-64.55,44.4,BRIDGEWATER,8200600,2013,1,7,†,-6,,-8,,-7,,25,,0,,0,,5,,5,,21,,,,,
Lahave,2013-01-08,-64.55,44.4,BRIDGEWATER,8200600,2013,1,8,†,5,,-22,,-8.5,,26.5,,0,,0,,0,,0,,20,,,,,
Lahave,2013-01-09,-64.55,44.4,BRIDGEWATER,8200600,2013,1,9,†,5,,-8,,-1.5,,19.5,,0,,1.4,,0,,1.4,,16,,,,,
Lahave,2013-01-10,-64.55,44.4,BRIDGEWATER,8200600,2013,1,10,†,5,,-4,,0.5,,17.5,,0,,1,,0,,1,,14,,,,,
Lahave,2013-01-11,-64.55,44.4,BRIDGEWATER,8200600,2013,1,11,†,10,,-3,,3.5,,14.5,,0,,0,,0,,0,,11,,,,,
Lahave,2013-01-12,-64.55,44.4,BRIDGEWATER,8200600,2013,1,12,†,4,,-5,,-0.5,,18.5,,0,,0,,0,,0,,11,,,,,
