Location,Date,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
Shelburne,2018-01-01,-65.2,44.4,KEJIMKUJIK 1,8202592,2018,1,1,,-11.5,,-13.7,,-12.6,,30.6,,0,,,M,,M,0.4,,9,,25,,32,
Shelburne,2018-01-02,-65.2,44.4,KEJIMKUJIK 1,8202592,2018,1,2,,-9,,-14.5,,-11.8,,29.8,,0,,,M,,M,0.2,,8,,31,,35,
Shelburne,2018-01-03,-65.2,44.4,KEJIMKUJIK 1,8202592,2018,1,3,,-3.4,,-15.9,,-9.7,,27.7,,0,,,M,,M,0.2,,8,,,,<31,
Shelburne,2018-01-04,-65.2,44.4,KEJIMKUJIK 1,8202592,2018,1,4,,9.8,,-6.2,,1.8,,16.2,,0,,,M,,M,44.1,,9,,12,,89,
Shelburne,2018-01-05,-65.2,44.4,KEJIMKUJIK 1,8202592,2018,1,5,,5.6,,-14.4,,-4.4,,22.4,,0,,,M,,M,2.2,,4,,22,,63,
Shelburne,2018-01-06,-65.2,44.4,KEJIMKUJIK 1,8202592,2018,1,6,,-14,,-16.4,,-15.2,,33.2,,0,,,M,,M,2.2,,5,,29,,48,
Shelburne,2018-01-07,-65.2,44.4,KEJIMKUJIK 1,8202592,2018,1,7,,-11.3,,-17.3,,-14.3,,32.3,,0,,,M,,M,1.4,,7,,33,,50,
Shelburne,2018-01-08,-65.2,44.4,KEJIMKUJIK 1,8202592,2018,1,8,,0.5,,-11.3,,-5.4,,23.4,,0,,,M,,M,6.2,,8,,,,<31,
Shelburne,2018-01-09,-65.2,44.4,KEJIMKUJIK 1,8202592,2018,1,9,,1.7,,-5.9,,-2.1,,20.1,,0,,,M,,M,1.7,,11,,32,,46,
Shelburne,2018-01-10,-65.2,44.4,KEJIMKUJIK 1,8202592,2018,1,10,,0.1,,-7.8,,-3.9,,21.9,,0,,,M,,M,0,,10,,31,,37,
Shelburne,2018-01-11,-65.2,44.4,KEJIMKUJIK 1,8202592,2018,1,11,,8.7,,-3.9,,2.4,,15.6,,0,,,M,,M,0,,10,,25,,37,
Shelburne,2018-01-12,-65.2,44.4,KEJIMKUJIK 1,8202592,2018,1,12,,15.2,,6.1,,10.7,,7.3,,0,,,M,,M,12.2,,3,,23,,57,
Shelburne,2018-01-13,-65.2,44.4,KEJIMKUJIK 1,8202592,2018,1,13,,16.1,,-2.3,,6.9,,11.1,,0,,,M,,M,24.7,,,,22,,69,
Shelburne,2018-01-14,-65.2,44.4,KEJIMKUJIK 1,8202592,2018,1,14,,-1.9,,-7.1,,-4.5,,22.5,,0,,,M,,M,0.5,,,,,,<31,
Shelburne,2018-01-15,-65.2,44.4,KEJIMKUJIK 1,8202592,2018,1,15,,-3.2,,-8.1,,-5.7,,23.7,,0,,,M,,M,6.7,,0,T,10,,43,
Shelburne,2018-01-16,-65.2,44.4,KEJIMKUJIK 1,8202592,2018,1,16,,-2.6,,-8.5,,-5.6,,23.6,,0,,,M,,M,0.7,,5,,,,<31,
