Location,Date,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
Shelburne,2012-01-01,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,1,,6.5,,-1,,2.8,,15.2,,0,,,M,,M,0,,,,,,<31,
Shelburne,2012-01-02,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,2,,9.6,,-0.9,,4.4,,13.6,,0,,,M,,M,9,,,,14,,32,
Shelburne,2012-01-03,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,3,,2.2,,-9.7,,-3.8,,21.8,,0,,,M,,M,0,,,,,,<31,
Shelburne,2012-01-04,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,4,,-9,,-12.5,,-10.8,,28.8,,0,,0,,,M,1.2,,1,,,,<31,
Shelburne,2012-01-05,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,5,,-0.5,,-9.9,,-5.2,,23.2,,0,,0,,,M,1.2,,3,,,,<31,
Shelburne,2012-01-06,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,6,,-3.2,,-9.5,,-6.4,,24.4,,0,,0,,,M,1.3,,3,,,,<31,
Shelburne,2012-01-07,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,7,,5,,-3.2,,0.9,,17.1,,0,,,M,,M,0,,4,,,,<31,
Shelburne,2012-01-08,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,8,,4.2,,-2.5,,0.9,,17.1,,0,,,M,,M,0.6,,,,,,<31,
Shelburne,2012-01-09,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,9,,-1.5,,-8.8,,-5.2,,23.2,,0,,,M,,M,0,,,,,,<31,
Shelburne,2012-01-10,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,10,,5.5,,-5.3,,0.1,,17.9,,0,,,M,,M,,M,1,,,,<31,
Shelburne,2012-01-11,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,11,,-2,,-13.4,,-7.7,,25.7,,0,,,M,,M,0,,,,,,<31,
Shelburne,2012-01-12,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,12,,0.9,,-11.8,,-5.5,,23.5,,0,,0,,,M,21.7,,2,,9,,56,
Shelburne,2012-01-13,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,13,,8.6,,-1,,3.8,,14.2,,0,,,M,,M,3.7,,11,,25,,46,
Shelburne,2012-01-14,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,14,,1,,-11,,-5,,23,,0,,0,,,M,1.2,,6,,27,,46,
Shelburne,2012-01-15,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,15,,-10.2,,-14.9,,-12.6,,30.6,,0,,,M,,M,0.6,,9,,,,<31,
Shelburne,2012-01-16,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,16,,-3.9,,-13.2,,-8.6,,26.6,,0,,0,,,M,0.6,,8,,,,<31,
Shelburne,2012-01-17,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,17,,2.7,,-4.1,,-0.7,,18.7,,0,,,M,,M,1.9,,7,,,,<31,
Shelburne,2012-01-18,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,18,,6.3,,-9.2,,-1.5,,19.5,,0,,,M,,M,1.2,,4,,29,,33,
Shelburne,2012-01-19,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,19,,-5.4,,-13.1,,-9.3,,27.3,,0,,,M,,M,0,,4,,,,<31,
Shelburne,2012-01-20,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,20,,0.5,,-10.9,,-5.2,,23.2,,0,,0,,,M,6.7,,5,,,,<31,
Shelburne,2012-01-21,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,21,,-5.8,,-12.6,,-9.2,,27.2,,0,,,M,,M,1.2,,12,,,,<31,
Shelburne,2012-01-22,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,22,,-6.3,,-15.1,,-10.7,,28.7,,0,,,M,,M,0,,11,,,,<31,
Shelburne,2012-01-23,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,23,,3.7,,-14.5,,-5.4,,23.4,,0,,,M,,M,1.2,,11,,,,<31,
Shelburne,2012-01-24,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,24,,9.8,,3.7,,6.8,,11.2,,0,,,M,,M,14.1,,3,,,,<31,
Shelburne,2012-01-25,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,25,,4,,-1.7,,1.2,,16.8,,0,,0,,,M,0.7,,2,,,,<31,
Shelburne,2012-01-26,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,26,,-0.9,,-6.6,,-3.8,,21.8,,0,,,M,,M,0,,2,,,,<31,
Shelburne,2012-01-27,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,27,,4.6,,-5.6,,-0.5,,18.5,,0,,0,,,M,39.3,,3,,14,,39,
Shelburne,2012-01-28,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,28,,4.9,,-5,,-0.1,,18.1,,0,,,M,,M,0.6,,5,,33,,37,
Shelburne,2012-01-29,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,29,,4.3,,-2.7,,0.8,,17.2,,0,,,M,,M,0,,4,,,,<31,
Shelburne,2012-01-30,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,30,,4.2,,-9.8,,-2.8,,20.8,,0,,0,,,M,8.4,,3,,,,<31,
Shelburne,2012-01-31,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,1,31,,-3.3,,-13.2,,-8.3,,26.3,,0,,,M,,M,1,,13,,,,<31,
Shelburne,2012-02-01,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,1,,1.6,,-5.6,,-2,,20,,0,,,M,,M,3.8,,13,,,,<31,
Shelburne,2012-02-02,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,2,,-0.2,,-9.3,,-4.8,,22.8,,0,,,M,,M,0,,9,,,,<31,
Shelburne,2012-02-03,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,3,,-4,,-10.9,,-7.5,,25.5,,0,,,M,,M,0.6,,8,,,,<31,
Shelburne,2012-02-04,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,4,,-2,,-11.6,,-6.8,,24.8,,0,,,M,,M,0,,8,,,,<31,
Shelburne,2012-02-05,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,5,,-5.7,,-12.7,,-9.2,,27.2,,0,,0,,,M,0.6,,10,,,,<31,
Shelburne,2012-02-06,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,6,,4.1,,-11,,-3.5,,21.5,,0,,,M,,M,0,,11,,,,<31,
Shelburne,2012-02-07,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,7,,4.3,,-7.8,,-1.8,,19.8,,0,,,M,,M,0,,10,,,,<31,
Shelburne,2012-02-08,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,8,,-0.6,,-12.2,,-6.4,,24.4,,0,,,M,,M,0,,11,,,,<31,
Shelburne,2012-02-09,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,9,,1.1,,-5.2,,-2.1,,20.1,,0,,,M,,M,0,,11,,,,<31,
Shelburne,2012-02-10,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,10,,6.7,,-7.2,,-0.3,,18.3,,0,,,M,,M,0,,11,,,,<31,
Shelburne,2012-02-11,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,11,,3.3,,-5,,-0.9,,18.9,,0,,,M,,M,25.8,,11,,35,,41,
Shelburne,2012-02-12,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,12,,-4.9,,-14.8,,-9.9,,27.9,,0,,0,,,M,2.6,,11,,2,,39,
Shelburne,2012-02-13,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,13,,-4.6,,-15.4,,-10,,28,,0,,0,,,M,3.3,,13,,,,<31,
Shelburne,2012-02-14,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,14,,1.7,,-13.4,,-5.9,,23.9,,0,,,M,,M,0.6,,15,,,,<31,
Shelburne,2012-02-15,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,15,,9,,-0.4,,4.3,,13.7,,0,,,M,,M,0,,14,,,,<31,
Shelburne,2012-02-16,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,16,,6.1,,-3.5,,1.3,,16.7,,0,,,M,,M,0,,11,,,,<31,
Shelburne,2012-02-17,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,17,,2.2,,-3.8,,-0.8,,18.8,,0,,,M,,M,4.9,,10,,,,<31,
Shelburne,2012-02-18,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,18,,4,,-1.4,,1.3,,16.7,,0,,,M,,M,1.3,,7,,,,<31,
Shelburne,2012-02-19,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,19,,2.2,,-5.9,,-1.9,,19.9,,0,,,M,,M,0,,9,,,,<31,
Shelburne,2012-02-20,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,20,,-0.1,,-9.4,,-4.8,,22.8,,0,,,M,,M,0,,9,,,,<31,
Shelburne,2012-02-21,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,21,,3.5,,-10.6,,-3.6,,21.6,,0,,,M,,M,0,,9,,,,<31,
Shelburne,2012-02-22,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,22,,6.5,,-2.4,,2.1,,15.9,,0,,,M,,M,4.4,,11,,,,<31,
Shelburne,2012-02-23,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,23,,4.5,,-0.7,,1.9,,16.1,,0,,,M,,M,7.5,,9,,10,,32,
Shelburne,2012-02-24,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,24,,6.2,,-1.5,,2.4,,15.6,,0,,,M,,M,0,,7,,16,,37,
Shelburne,2012-02-25,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,25,,5.4,,-1.2,,2.1,,15.9,,0,,0,,,M,12.1,,6,,12,,50,
Shelburne,2012-02-26,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,26,,-0.4,,-7.1,,-3.8,,21.8,,0,,,M,,M,1.3,,8,,26,,32,
Shelburne,2012-02-27,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,27,,-1.6,,-9.2,,-5.4,,23.4,,0,,0,,,M,5.6,,8,,,,<31,
Shelburne,2012-02-28,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,28,,0.4,,-10.2,,-4.9,,22.9,,0,,,M,,M,1.4,,13,,1,,37,
Shelburne,2012-02-29,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,2,29,,0.9,,-9.7,,-4.4,,22.4,,0,,,M,,M,0,,11,,,,<31,
Shelburne,2012-03-01,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,1,,-5.2,,-9.6,,-7.4,,25.4,,0,,0,,,M,7,,9,,10,,37,
Shelburne,2012-03-02,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,2,,-1.1,,-8.5,,-4.8,,22.8,,0,,0,,,M,2.6,,18,,,,<31,
Shelburne,2012-03-03,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,3,,6.6,,-4.9,,0.9,,17.1,,0,,,M,,M,11.5,,17,,13,,35,
Shelburne,2012-03-04,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,4,,3.5,,-0.4,,1.6,,16.4,,0,,0,,,M,4.8,,9,,,,<31,
Shelburne,2012-03-05,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,5,,2.8,,-5.6,,-1.4,,19.4,,0,,,M,,M,4.8,,23,,,,<31,
Shelburne,2012-03-06,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,6,,-2,,-8.8,,-5.4,,23.4,,0,,,M,,M,0,,15,,,,<31,
Shelburne,2012-03-07,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,7,,5.3,,-9.4,,-2.1,,20.1,,0,,,M,,M,0.6,,15,,25,,33,
Shelburne,2012-03-08,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,8,,14.5,,1.6,,8.1,,9.9,,0,,,M,,M,0,,11,,25,,44,
Shelburne,2012-03-09,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,9,,12.2,,-4.3,,4,,14,,0,,,M,,M,7.7,,4,,26,,63,
Shelburne,2012-03-10,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,10,,3.7,,-6.9,,-1.6,,19.6,,0,,,M,,M,0,,4,,,,<31,
Shelburne,2012-03-11,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,11,,4.8,,-7.7,,-1.5,,19.5,,0,,,M,,M,0,,4,,,,<31,
Shelburne,2012-03-12,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,12,,14.6,,0.7,,7.7,,10.3,,0,,,M,,M,0,,2,,,,<31,
Shelburne,2012-03-13,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,13,,10,,0.5,,5.3,,12.7,,0,,,M,,M,4.4,,2,,13,,32,
Shelburne,2012-03-14,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,14,,0.6,,-0.7,,-0.1,,18.1,,0,,,M,,M,13.2,,,,12,,33,
Shelburne,2012-03-15,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,15,,0.7,,-2.5,,-0.9,,18.9,,0,,0,,,M,12,,6,,,,<31,
Shelburne,2012-03-16,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,16,,2.9,,-3.1,,-0.1,,18.1,,0,,,M,,M,8.9,,7,,,,<31,
Shelburne,2012-03-17,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,17,,10.4,,-0.3,,5.1,,12.9,,0,,,M,,M,0.6,,2,,,,<31,
Shelburne,2012-03-18,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,18,,14.3,,-1.3,,6.5,,11.5,,0,,,M,,M,0,,,,,,<31,
Shelburne,2012-03-19,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,19,,15.9,,-0.1,,7.9,,10.1,,0,,,M,,M,0,,,,,,<31,
Shelburne,2012-03-20,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,20,,22.4,,-0.5,,11,,7,,0,,,M,,M,0,,,,,,<31,
Shelburne,2012-03-21,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,21,,26.3,,5.6,,16,,2,,0,,,M,,M,0,,,,,,<31,
Shelburne,2012-03-22,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,22,,27.9,,8.5,,18.2,,0,,0.2,,,M,,M,0,,,,,,<31,
Shelburne,2012-03-23,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,23,,14.7,,-2.6,,6.1,,11.9,,0,,,M,,M,0,,,,31,,37,
Shelburne,2012-03-24,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,24,,7,,-3.8,,1.6,,16.4,,0,,,M,,M,0,,1,,,,<31,
Shelburne,2012-03-25,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,25,,7.5,,-2.3,,2.6,,15.4,,0,,,M,,M,3.7,,,,,,<31,
Shelburne,2012-03-26,-65.2,44.4,KEJIMKUJIK 1,8202592,2012,3,26,,6,,-5.1,,0.5,,17.5,,0,,,M,,M,1.2,,,,35,,32,
