Location,Date,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
Margaree,2011-01-01,-60.05,46.17,SYDNEY A,8205700,2011,1,1,,4.5,,0.1,,2.3,,15.7,,0,,0,T,0,T,0,T,0,,35,E,52,E
Margaree,2011-01-02,-60.05,46.17,SYDNEY A,8205700,2011,1,2,,4.8,,0.2,,2.5,,15.5,,0,,0.6,,0,,0.6,,0,,32,E,39,E
Margaree,2011-01-03,-60.05,46.17,SYDNEY A,8205700,2011,1,3,,3.1,,-1.3,,0.9,,17.1,,0,,3.4,,7.4,,10.8,,0,,10,E,33,E
Margaree,2011-01-04,-60.05,46.17,SYDNEY A,8205700,2011,1,4,,-1.3,,-6.7,,-4,,22,,0,,0,,5.2,,5.2,,7,,26,E,37,E
Margaree,2011-01-05,-60.05,46.17,SYDNEY A,8205700,2011,1,5,,-2.3,,-12,,-7.2,,25.2,,0,,0,,0,,0,,8,,,,<31,
Margaree,2011-01-06,-60.05,46.17,SYDNEY A,8205700,2011,1,6,,-0.2,,-13.4,,-6.8,,24.8,,0,,0,,7.4,,6,,8,,,,<31,
Margaree,2011-01-07,-60.05,46.17,SYDNEY A,8205700,2011,1,7,,1.5,,-0.9,,0.3,,17.7,,0,,4.4,,5.2,,9.6,,11,,7,E,44,E
Margaree,2011-01-08,-60.05,46.17,SYDNEY A,8205700,2011,1,8,,0.4,,-0.5,,-0.1,,18.1,,0,,0,,11.6,,11.6,,12,,5,E,33,E
Margaree,2011-01-09,-60.05,46.17,SYDNEY A,8205700,2011,1,9,,1.9,,-1,,0.5,,17.5,,0,,4.8,,11.4,,16.2,,14,,33,E,44,E
Margaree,2011-01-10,-60.05,46.17,SYDNEY A,8205700,2011,1,10,,3.4,,0.8,,2.1,,15.9,,0,,0.2,,0,T,0.2,,18,,32,E,63,E
Margaree,2011-01-11,-60.05,46.17,SYDNEY A,8205700,2011,1,11,,3.2,,-2.4,,0.4,,17.6,,0,,0,,0,,0,,13,,32,E,57,E
Margaree,2011-01-12,-60.05,46.17,SYDNEY A,8205700,2011,1,12,,2.2,,-5.8,,-1.8,,19.8,,0,,0,,7.2,,7.2,,5,,9,E,54,E
Margaree,2011-01-13,-60.05,46.17,SYDNEY A,8205700,2011,1,13,,1.9,,0.1,,1,,17,,0,,5.4,,3.2,,8.6,,7,,1,E,46,E
Margaree,2011-01-14,-60.05,46.17,SYDNEY A,8205700,2011,1,14,,2.3,,-2.9,,-0.3,,18.3,,0,,3,,0.8,,3.8,,5,,35,E,37,E
Margaree,2011-01-15,-60.05,46.17,SYDNEY A,8205700,2011,1,15,,-2.1,,-8.4,,-5.3,,23.3,,0,,0,,0.4,,0.4,,4,,,,<31,
