Location,Date,Mean Temp (°C),Conductivity,Total Precip (mm),Turbidity,Total Snow (cm),Cool Deg Days (°C),Spd of Max Gust (km/h),Label_Anomaly,Label_Proxy,Predicted_Risk_Score,Risk_Level
Pockwock,2003-12-09,-2.2600021386843974,-0.4525212686943827,-0.365218112031595,0.2819483633118942,-0.5742365521239593,0.2423345958224168,0.3951653442370425,0,0,0.001292621716170573,Low
Margaree,2003-12-09,-1.4801439689442215,2.134897475938307,-1.038658249445291,-1.1310333372034542,-0.8873055783388625,0.3632318243125595,1.97948012451081,0,0,0.008919202892422297,Low
Margaree,2003-12-10,-2.1137095068283225,0.9365999686994676,-1.618748155614719,-1.47479662024795,0.1377119235800342,-0.265854205827117,-0.9832012725460694,0,0,0.001292621716170573,Low
Pockwock,2003-12-10,-2.446673368325783,-0.547483021232265,-0.3120367629635642,0.006688807693916,-0.5843603531666881,0.256195731941229,0.2562054938981523,0,0,0.001292621716170573,Low
Shelburne,2003-12-10,-1.9324894325291784,-1.367899361027234,0.1902364157704249,-0.5805392029280082,-0.2206353918277824,0.065171298474527,-0.3857303618923687,0,0,0.001292621716170573,Low
Shelburne,2003-12-11,-1.741783840242891,-0.3504865619802999,2.131195704413108,0.0551791411628462,1.2155385097347755,0.14042385846383,-0.325288335619919,0,0,0.008040371479428737,Low
Pockwock,2003-12-11,-1.6542697912938154,2.84188401813387,3.658305359350477,1.2982349620121951,-1.2592549748822417,0.2268710032550173,-1.1973396054224388,0,0,0.020317826035774925,Low
Margaree,2003-12-11,-2.119196096818877,0.971538119100167,-1.7542115115446966,-1.1041551123142976,0.1837880550759361,-0.2667384848090657,-0.9563814106906718,0,0,0.001292621716170573,Low
Margaree,2003-12-12,-1.5661562689305868,2.847244287337156,-0.4024002058034115,1.1376038690598271,-0.4402225249297175,0.0752350284892232,0.1968809471992196,0,0,0.003219526136372604,Low
Pockwock,2003-12-12,-0.8366523366252906,-0.4843786528739928,-0.1477515494037947,-0.8173587125778088,-0.4602647695444992,-0.1820844163256589,0.046046556204516,0,0,0.001292621716170573,Low
Shelburne,2003-12-12,-0.6776843881966385,-1.0266052360732985,0.3918938051055076,-0.9149505796894158,-0.5483728166348788,-0.1316956877399309,-0.1026250735371614,0,0,0.001292621716170573,Low
Margaree,2003-12-13,-2.671042727059392,2.132838932277729,-1.0259063627931466,-1.2854283173124132,-0.0249499738821608,0.5219686727433926,1.5595716448866843,0,1,0.0030546691807840083,Low
Shelburne,2003-12-13,-2.0962279090834945,-1.494849286252676,0.4322967640710387,-1.7563956248757,-0.462902577696107,0.0445542561053231,-0.7682217020349204,0,0,0.001292621716170573,Low
Pockwock,2003-12-13,-2.421076781669189,-0.4815749269254692,0.3960048279526715,-1.9521266880470496,-0.3590619774514116,0.2972722923328367,0.3257945574177835,0,0,0.001292621716170573,Low
Pockwock,2003-12-14,-0.9597725453383256,-0.4071465139009786,-0.0691543419939136,-1.1525698887236733,-0.5711282236620921,-0.1477454946167088,0.1990881828946611,0,0,0.001292621716170573,Low
Shelburne,2003-12-14,-2.3590444714315417,-1.340863327840054,1.178167744463962,-1.6948086808191525,0.1429770269547873,0.0273596178383687,-1.287402311991204,0,0,0.001759548961901796,Low
Margaree,2003-12-14,-2.463009781608527,0.8713433031663645,-1.5913972266935947,-1.4648110671241572,0.1250795699955891,-0.193928317729351,-1.033929190915857,0,0,0.0016674125600704304,Low
Pockwock,2003-12-15,-0.6880222374765452,2.66014260556472,3.187692211948602,-0.1960042047674374,-1.4274252634790758,0.3288769854921384,0.6127026771274932,0,1,0.015000136114651473,Low
Shelburne,2003-12-15,-1.4829717660949526,1.1504071610711266,2.909395615615067,0.7226756042771784,-0.7083804729698908,0.6459946008535069,1.2126663332020116,0,1,0.010321952924002814,Low
Margaree,2003-12-15,-2.0104292314259684,2.637133853969845,2.270925448377628,-0.8977965897911058,3.203504340412843,0.1782462447947444,0.4983163521809648,0,1,0.17160221300627895,Low
Margaree,2003-12-16,-1.2779119578758429,2.3601062622829763,-1.003656559155924,-0.6409787659745193,-0.7023096559624332,0.2093254746640952,1.4641312391918817,0,0,0.0023647706856468453,Low
Shelburne,2003-12-16,-1.93332104176434,-1.2202290742596476,0.3148330422721339,-1.070550019028892,-0.6439853915550559,0.1392241874817918,-0.2461524096130453,0,0,0.001292621716170573,Low
Pockwock,2003-12-16,-1.884930993672028,-0.4437696474572323,0.132805443290766,-1.7010888890277585,-0.7124334862176815,0.136029398675373,0.1505489530764293,0,0,0.001292621716170573,Low
Pockwock,2003-12-17,-1.2118508793226683,2.649902500366906,3.987911663281455,-0.0003290440474713,-0.8676247850962624,0.2941080053431832,-0.4205330849996829,0,0,0.023366782370693433,Low
Margaree,2003-12-17,-1.409923238729914,1.180321744396638,-1.693234248228778,-1.0406481009049715,0.124440607458459,-0.3588855077971297,-0.5961172249059421,0,0,0.001292621716170573,Low
Shelburne,2003-12-17,-1.573365392622636,0.8959207637363873,3.0089054739964785,0.2467441442757102,-0.5338853567331813,0.5402035668903999,0.5448941609261249,0,1,0.0063083367861555915,Low
Pockwock,2003-12-18,-0.7539291094780726,-0.0549283323115143,0.4382850250478257,-1.0360002975582892,-0.5632959498516011,-0.189067831204414,-0.2152270823074656,0,0,0.001292621716170573,Low
Shelburne,2003-12-18,-0.6436713899752878,-1.0776023723356292,0.265979661219641,-0.9317755507610748,-0.5455887647751512,-0.1532615595566102,-0.122023000135008,0,0,0.001292621716170573,Low
Margaree,2003-12-18,-0.957322049123198,3.622194211131676,0.8732882908237314,-0.1644005867880965,-0.6760424900118212,-0.0814334952930807,-0.3594307005283864,0,0,0.007362691687860511,Low
Shelburne,2003-12-19,-1.4503402384749835,-1.0264469333747608,0.4812110046343703,-1.490398209412275,-0.7836420122021903,0.1224457698412869,0.096966481586684,0,0,0.001292621716170573,Low
Margaree,2003-12-19,-1.209037077397311,1.1895761688425974,-1.4801901019412425,-1.2726546013871818,-0.0165661546066203,-0.3227765884092937,-0.3188504977636167,0,0,0.001292621716170573,Low
Pockwock,2003-12-19,-1.3059127457170316,-0.5318906076534617,0.0169288318343929,-1.4378508452038663,-0.5379445428861992,-0.079589860638142,-0.0851304487593458,0,0,0.001292621716170573,Low
Shelburne,2003-12-20,-1.8972675896076343,-0.9803287994836568,0.5644871758660599,-1.662756900301002,-0.9391983904932418,0.3013994865802243,0.3194027477156373,0,0,0.001292621716170573,Low
